 0.82067 0.13000 0.01750   0.09119 0.45000 0.20750   0.07295 0.34000 0.20600   0.01520 0.70000 0.10000   4160.27 
 0.82067 0.13000 0.01750   0.09119 0.45000 0.20750   0.07295 0.34000 0.20600   0.01520 0.70000 0.12500   4160.42 
 0.82067 0.13000 0.01750   0.09119 0.45000 0.20750   0.07295 0.34000 0.20600   0.01520 0.70000 0.15000   4160.98 
 0.82067 0.13000 0.01750   0.09119 0.45000 0.20750   0.07295 0.34000 0.20600   0.01520 0.70000 0.17500   4162.66 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.10000 0.05000   4163.47 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.10000 0.07500   4165.45 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.10000 0.10000   4163.93 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.10000 0.12500   4162.09 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.10000 0.15000   4160.59 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.40000 0.12500   4161.75 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.40000 0.15000   4163.36 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.40000 0.17500   4164.13 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.70000 0.05000   4162.42 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.70000 0.07500   4164.24 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.70000 0.10000   4164.79 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.70000 0.12500   4164.72 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.70000 0.15000   4165 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 0.70000 0.17500   4166.3 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 1.00000 0.12500   4163.81 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 1.00000 0.15000   4165.4 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 1.00000 0.17500   4166.45 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 1.30000 0.05000   4161.71 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 1.30000 0.07500   4162.73 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 1.30000 0.10000   4163.6 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 1.30000 0.12500   4164.01 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 1.30000 0.15000   4164.11 
 0.82695 0.13000 0.01750   0.09188 0.45000 0.20750   0.07351 0.34000 0.20600   0.00766 1.30000 0.17500   4164.09 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.10000 0.05000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.10000 0.07500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.10000 0.10000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.10000 0.12500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.10000 0.15000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.10000 0.17500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.40000 0.05000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.40000 0.07500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.40000 0.10000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.40000 0.12500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.40000 0.15000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.40000 0.17500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.70000 0.05000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.70000 0.07500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.70000 0.10000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.70000 0.12500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.70000 0.15000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 0.70000 0.17500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.00000 0.05000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.00000 0.07500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.00000 0.10000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.00000 0.12500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.00000 0.15000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.00000 0.17500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.30000 0.05000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.30000 0.07500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.30000 0.10000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.30000 0.12500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.30000 0.15000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.30000 0.17500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.60000 0.05000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.60000 0.07500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.60000 0.10000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.60000 0.12500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.60000 0.15000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.60000 0.17500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.90000 0.05000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.90000 0.07500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.90000 0.10000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.90000 0.12500   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.90000 0.15000   4167.04 
 0.83333 0.13000 0.01750   0.09259 0.45000 0.20750   0.07407 0.34000 0.20600   0.00000 1.90000 0.17500   4167.04 
 0.81694 0.13000 0.01750   0.09077 0.45000 0.20750   0.05446 0.34000 0.20600   0.03782 0.10000 0.07500   4163.34 
 0.82317 0.13000 0.01750   0.09146 0.45000 0.20750   0.05488 0.34000 0.20600   0.03049 0.10000 0.07500   4165.9 
 0.82317 0.13000 0.01750   0.09146 0.45000 0.20750   0.05488 0.34000 0.20600   0.03049 0.40000 0.17500   4162.8 
 0.82949 0.13000 0.01750   0.09217 0.45000 0.20750   0.05530 0.34000 0.20600   0.02304 0.10000 0.05000   4162.3 
 0.82949 0.13000 0.01750   0.09217 0.45000 0.20750   0.05530 0.34000 0.20600   0.02304 0.10000 0.07500   4168.26 
 0.82949 0.13000 0.01750   0.09217 0.45000 0.20750   0.05530 0.34000 0.20600   0.02304 0.10000 0.10000   4163.85 
 0.82949 0.13000 0.01750   0.09217 0.45000 0.20750   0.05530 0.34000 0.20600   0.02304 0.40000 0.15000   4163.89 
 0.82949 0.13000 0.01750   0.09217 0.45000 0.20750   0.05530 0.34000 0.20600   0.02304 0.40000 0.17500   4166.25 
 0.82949 0.13000 0.01750   0.09217 0.45000 0.20750   0.05530 0.34000 0.20600   0.02304 0.70000 0.12500   4163.47 
 0.82949 0.13000 0.01750   0.09217 0.45000 0.20750   0.05530 0.34000 0.20600   0.02304 0.70000 0.15000   4164.36 
 0.82949 0.13000 0.01750   0.09217 0.45000 0.20750   0.05530 0.34000 0.20600   0.02304 0.70000 0.17500   4166.13 
 0.83591 0.13000 0.01750   0.09288 0.45000 0.20750   0.05573 0.34000 0.20600   0.01548 0.10000 0.05000   4166.19 
 0.83591 0.13000 0.01750   0.09288 0.45000 0.20750   0.05573 0.34000 0.20600   0.01548 0.10000 0.07500   4170.33 
 0.83591 0.13000 0.01750   0.09288 0.45000 0.20750   0.05573 0.34000 0.20600   0.01548 0.10000 0.10000   4167.38 
 0.83591 0.13000 0.01750   0.09288 0.45000 0.20750   0.05573 0.34000 0.20600   0.01548 0.40000 0.15000   4167.68 
 0.83591 0.13000 0.01750   0.09288 0.45000 0.20750   0.05573 0.34000 0.20600   0.01548 0.40000 0.17500   4169.22 
 0.83591 0.13000 0.01750   0.09288 0.45000 0.20750   0.05573 0.34000 0.20600   0.01548 0.70000 0.07500   4166.65 
 0.83591 0.13000 0.01750   0.09288 0.45000 0.20750   0.05573 0.34000 0.20600   0.01548 0.70000 0.10000   4168.41 
 0.83591 0.13000 0.01750   0.09288 0.45000 0.20750   0.05573 0.34000 0.20600   0.01548 0.70000 0.12500   4168.64 
 0.83591 0.13000 0.01750   0.09288 0.45000 0.20750   0.05573 0.34000 0.20600   0.01548 0.70000 0.15000   4169.2 
 0.83591 0.13000 0.01750   0.09288 0.45000 0.20750   0.05573 0.34000 0.20600   0.01548 0.70000 0.17500   4170.84 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.10000 0.05000   4169.92 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.10000 0.07500   4172.1 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.10000 0.10000   4170.61 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.10000 0.12500   4168.77 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.10000 0.15000   4167.27 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.40000 0.12500   4169.22 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.40000 0.15000   4170.9 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.40000 0.17500   4171.67 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.70000 0.05000   4169.56 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.70000 0.07500   4171.58 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.70000 0.10000   4172.23 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.70000 0.12500   4172.18 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.70000 0.15000   4172.45 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 0.70000 0.17500   4173.72 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 1.00000 0.12500   4170.09 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 1.00000 0.15000   4171.73 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 1.00000 0.17500   4172.84 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 1.30000 0.07500   4168.85 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 1.30000 0.10000   4169.74 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 1.30000 0.12500   4170.16 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 1.30000 0.15000   4170.27 
 0.84243 0.13000 0.01750   0.09360 0.45000 0.20750   0.05616 0.34000 0.20600   0.00780 1.30000 0.17500   4170.25 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.10000 0.05000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.10000 0.07500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.10000 0.10000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.10000 0.12500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.10000 0.15000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.10000 0.17500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.40000 0.05000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.40000 0.07500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.40000 0.10000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.40000 0.12500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.40000 0.15000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.40000 0.17500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.70000 0.05000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.70000 0.07500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.70000 0.10000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.70000 0.12500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.70000 0.15000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 0.70000 0.17500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.00000 0.05000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.00000 0.07500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.00000 0.10000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.00000 0.12500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.00000 0.15000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.00000 0.17500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.30000 0.05000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.30000 0.07500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.30000 0.10000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.30000 0.12500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.30000 0.15000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.30000 0.17500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.60000 0.05000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.60000 0.07500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.60000 0.10000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.60000 0.12500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.60000 0.15000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.60000 0.17500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.90000 0.05000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.90000 0.07500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.90000 0.10000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.90000 0.12500   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.90000 0.15000   4173.49 
 0.84906 0.13000 0.01750   0.09434 0.45000 0.20750   0.05660 0.34000 0.20600   0.00000 1.90000 0.17500   4173.49 
 0.83851 0.13000 0.01750   0.09317 0.45000 0.20750   0.03727 0.34000 0.20600   0.03106 0.10000 0.07500   4170.5 
 0.83851 0.13000 0.01750   0.09317 0.45000 0.20750   0.03727 0.34000 0.20600   0.03106 0.40000 0.17500   4171.27 
 0.84507 0.13000 0.01750   0.09390 0.45000 0.20750   0.03756 0.34000 0.20600   0.02347 0.10000 0.07500   4172.73 
 0.84507 0.13000 0.01750   0.09390 0.45000 0.20750   0.03756 0.34000 0.20600   0.02347 0.40000 0.15000   4171.41 
 0.84507 0.13000 0.01750   0.09390 0.45000 0.20750   0.03756 0.34000 0.20600   0.02347 0.40000 0.17500   4173.76 
 0.84507 0.13000 0.01750   0.09390 0.45000 0.20750   0.03756 0.34000 0.20600   0.02347 0.70000 0.10000   4169.27 
 0.84507 0.13000 0.01750   0.09390 0.45000 0.20750   0.03756 0.34000 0.20600   0.02347 0.70000 0.12500   4170.15 
 0.84507 0.13000 0.01750   0.09390 0.45000 0.20750   0.03756 0.34000 0.20600   0.02347 0.70000 0.15000   4171.09 
 0.84507 0.13000 0.01750   0.09390 0.45000 0.20750   0.03756 0.34000 0.20600   0.02347 0.70000 0.17500   4172.87 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.10000 0.05000   4170.12 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.10000 0.07500   4174.67 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.10000 0.10000   4171.8 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.40000 0.12500   4170.65 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.40000 0.15000   4174.12 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.40000 0.17500   4175.65 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.70000 0.07500   4172.23 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.70000 0.10000   4174.29 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.70000 0.12500   4174.62 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.70000 0.15000   4175.2 
 0.85174 0.13000 0.01750   0.09464 0.45000 0.20750   0.03785 0.34000 0.20600   0.01577 0.70000 0.17500   4176.81 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.10000 0.05000   4173.82 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.10000 0.07500   4176.22 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.10000 0.10000   4174.78 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.10000 0.12500   4172.92 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.40000 0.12500   4174.4 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.40000 0.15000   4176.12 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.40000 0.17500   4176.88 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.70000 0.05000   4174.21 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.70000 0.07500   4176.49 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.70000 0.10000   4177.26 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.70000 0.12500   4177.24 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.70000 0.15000   4177.5 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 0.70000 0.17500   4178.75 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 1.00000 0.15000   4175.43 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 1.00000 0.17500   4176.62 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 1.30000 0.15000   4173.78 
 0.85851 0.13000 0.01750   0.09539 0.45000 0.20750   0.03816 0.34000 0.20600   0.00795 1.30000 0.17500   4173.76 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.10000 0.05000   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.10000 0.07500   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.10000 0.10000   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.10000 0.12500   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.10000 0.15000   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.10000 0.17500   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.40000 0.05000   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.40000 0.07500   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.40000 0.10000   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.40000 0.12500   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.40000 0.15000   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.40000 0.17500   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.70000 0.05000   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.70000 0.07500   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.70000 0.10000   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.70000 0.12500   4177.3 
 0.86538 0.13000 0.01750   0.09615 0.45000 0.20750   0.03846 0.34000 0.20600   0.00000 0.70000 0.15000   4177.3 
